YEAR,STAT AREA,SPPNAME,LANDED LBS,LIVE LBS,VALUE
2004,562,HADDOCK,997414.00,1137061.00,964110.00
2004,562,"HAKE, RED",33750.00,33750.00,14881.00
2004,562,"HAKE, SILVER",625330.00,625330.00,400743.00
2004,562,"HAKE, WHITE",25574.00,34272.00,27850.00
2004,562,"HALIBUT, ATLANTIC",321.00,369.00,1414.00
2004,562,"MACKEREL, ATLANTIC",371676.00,371676.00,30703.00
2004,562,MONKFISH/ANGLER/GOOSEFISH,88962.00,282454.00,174153.00
2004,562,POLLOCK,68591.00,77515.00,46703.00
2004,562,"REDFISH, ACADIAN",3318.00,3318.00,2438.00
2004,562,"SKATE, NK",168373.00,351730.00,72886.00
2004,562,"TILEFISH, GOLDEN",662.00,722.00,621.00
2004,562,"WOLFFISH, ATLANTIC",374.00,448.00,284.00
2004,562,CONFIDENTIAL,79272.00,78647.00,4493.00
2004,611,"BASS, STRIPED",205810.00,205810.00,526309.00
2004,611,BLUEFISH,55963.00,55963.00,14538.00
2004,611,"BONITO, ATLANTIC",56.00,56.00,57.00
2004,611,BUTTERFISH,13290.00,13290.00,7828.00
2004,611,COBIA,28.00,28.00,35.00
2004,611,"COD, ATLANTIC",12010.00,14111.00,15281.00
2004,611,CUNNER,271.00,271.00,1274.00
2004,611,"DORY, AMERICAN JOHN",124.00,124.00,76.00
2004,611,"DRUM, BLACK",12.00,12.00,1.00
2004,611,"EEL, AMERICAN",1504.00,1504.00,1113.00
2004,611,"EEL, CONGER",1436.00,1436.00,848.00
2004,611,"FLOUNDER, AMERICAN PLAICE",429.00,429.00,434.00
2004,611,"FLOUNDER, FOURSPOT",584.00,584.00,242.00
2004,611,"FLOUNDER, SAND-DAB/WINDOWPANE",7380.00,7380.00,2837.00
2004,611,"FLOUNDER, SUMMER",213812.00,213812.00,419592.00
2004,611,"FLOUNDER, WINTER",180596.00,180596.00,205699.00
2004,611,"FLOUNDER, WITCH",3607.00,3607.00,5923.00
2004,611,"FLOUNDER, YELLOWTAIL",34871.00,34871.00,30035.00
2004,611,"HAKE, RED",4244.00,4244.00,2005.00
2004,611,"HAKE, SILVER",40014.00,40014.00,27453.00
2004,611,"HERRING, ATLANTIC",65145.00,65145.00,17671.00
2004,611,"HERRING, NK",983.00,983.00,137.00
2004,611,"JACK, CREVALLE",45.00,45.00,68.00
2004,611,"MACKEREL, ATLANTIC",3374.00,3374.00,1256.00
2004,611,"MACKEREL, KING",11.00,11.00,17.00
2004,611,"MACKEREL, SPANISH",373.00,373.00,642.00
2004,611,"MENHADEN, ATLANTIC",42385.00,42385.00,4428.00
2004,611,MONKFISH/ANGLER/GOOSEFISH,5504.00,16335.00,9722.00
2004,611,MUMMICHOG,4429.00,4429.00,12755.00
2004,611,"OTHER FISH, BONY",267.00,267.00,28.00
2004,611,"PERCH, WHITE",12185.00,12185.00,10642.00
2004,611,POLLOCK,11.00,11.00,11.00
2004,611,"POMPANO, KILLIFISH",773.00,773.00,379.00
2004,611,"POUT, OCEAN",2088.00,2088.00,1124.00
2004,611,"PUFFER, NORTHERN",31.00,31.00,143.00
2004,611,SCULPIN,353.00,353.00,36.00
2004,611,SCUP,214283.00,214283.00,181281.00
2004,611,"SEA BASS, BLACK",17803.00,17803.00,38007.00
2004,611,SEA RAVEN,86.00,86.00,13.00
2004,611,"SEAROBIN, NK",4340.00,4340.00,400.00
2004,611,"SHAD, AMERICAN",66010.00,8242.00,19355.00
2004,611,"SHAD, GIZZARD",100.00,100.00,8.00
2004,611,"SHAD, HICKORY",818.00,818.00,67.00
2004,611,"SHARK, DOGFISH, NK",2477.00,2477.00,424.00
2004,611,"SHARK, DOGFISH, SMOOTH",2941.00,3531.00,653.00
2004,611,"SHARK, DOGFISH, SPINY",36125.00,36125.00,5020.00
2004,611,"SHARK, NK",410.00,570.00,348.00
2004,611,"SHARK, NURSE",21.00,29.00,42.00
2004,611,"SILVERSIDE, ATLANTIC",2395.00,2395.00,2860.00
2004,611,"SILVERSIDE, NK",35.00,35.00,66.00
2004,611,"SKATE, NK",1025252.00,1424999.00,77527.00
2004,611,TAUTOG,44688.00,44688.00,68817.00
2004,611,"TILEFISH, GOLDEN",2111.00,2301.00,2007.00
2004,611,TRIGGERFISH,32.00,32.00,19.00
2004,611,"TUNA, LITTLE TUNNY",6.00,6.00,1.00
2004,611,"WEAKFISH/SEA TROUT, SQUETEAGUE",6611.00,6611.00,6761.00
2004,611,CONFIDENTIAL,50367.00,57390.00,37908.00
2004,612,"BASS, STRIPED",31654.00,31654.00,79258.00
2004,612,BLUEFISH,3410.00,3410.00,765.00
2004,612,BUTTERFISH,1660.00,1660.00,1214.00
2004,612,"COD, ATLANTIC",224.00,274.00,461.00
2004,612,"EEL, CONGER",215.00,215.00,60.00
2004,612,"FLOUNDER, SAND-DAB/WINDOWPANE",16356.00,16356.00,7849.00
2004,612,"FLOUNDER, SUMMER",62086.00,62086.00,112315.00
2004,612,"FLOUNDER, WINTER",47384.00,47384.00,77918.00
2004,612,"FLOUNDER, YELLOWTAIL",3075.00,3075.00,3940.00
2004,612,"HAKE, RED",3544.00,3544.00,1524.00
2004,612,"HAKE, SILVER",10480.00,10480.00,6235.00
2004,612,"MACKEREL, ATLANTIC",18503626.00,18503626.00,1520090.00
2004,612,"MENHADEN, ATLANTIC",5962470.00,5962470.00,361281.00
2004,612,MONKFISH/ANGLER/GOOSEFISH,510651.00,643202.00,499152.00
2004,612,"POUT, OCEAN",20.00,20.00,14.00
2004,612,SCUP,14117.00,14117.00,5950.00
2004,612,"SEA BASS, BLACK",7906.00,7906.00,11082.00
2004,612,"SHAD, AMERICAN",5272.00,1663.00,2409.00
2004,612,"SILVERSIDE, ATLANTIC",840.00,840.00,1237.00
2004,612,"SKATE, NK",12210.00,27619.00,6904.00
2004,612,"SKATE, WINTER",11295.00,25639.00,6335.00
2004,612,TAUTOG,40959.00,40959.00,107862.00
2004,612,"TUNA, LITTLE TUNNY",2102.00,2102.00,1317.00
2004,612,"WEAKFISH/SEA TROUT, SQUETEAGUE",13293.00,13293.00,11993.00
2004,612,CONFIDENTIAL,224379.00,224434.00,44183.00
2004,613,"BASS, STRIPED",62686.00,62686.00,156759.00
2004,613,BLUEFISH,524.00,524.00,148.00
2004,613,BUTTERFISH,7560.00,7560.00,4712.00
2004,613,"CARP, COMMON",215.00,215.00,54.00
2004,613,"COD, ATLANTIC",7201.00,8563.00,15423.00
2004,613,CUNNER,198.00,198.00,918.00
2004,613,DOLPHINFISH,850.00,850.00,1488.00
2004,613,"DORY, AMERICAN JOHN",434.00,434.00,214.00
2004,613,"EEL, CONGER",428.00,428.00,217.00
2004,613,"FLOUNDER, AMERICAN PLAICE",570.00,570.00,546.00
2004,613,"FLOUNDER, FOURSPOT",2209.00,2209.00,572.00
2004,613,"FLOUNDER, SAND-DAB/WINDOWPANE",35764.00,35764.00,15424.00
2004,613,"FLOUNDER, SUMMER",358597.00,358597.00,724276.00
2004,613,"FLOUNDER, WINTER",84220.00,84220.00,135269.00
2004,613,"FLOUNDER, WITCH",3300.00,3300.00,6350.00
2004,613,"FLOUNDER, YELLOWTAIL",30272.00,30272.00,45902.00
2004,613,"HAKE, RED",14427.00,14427.00,6401.00
2004,613,"HAKE, SILVER",186215.00,186215.00,102051.00
2004,613,"HERRING, ATLANTIC",212088.00,212088.00,33545.00
2004,613,"HERRING, NK",2645.00,2645.00,687.00
2004,613,"MACKEREL, ATLANTIC",6153661.00,6153661.00,948875.00
2004,613,MONKFISH/ANGLER/GOOSEFISH,367494.00,587948.00,457536.00
2004,613,POLLOCK,180.00,184.00,242.00
2004,613,"POMPANO, KILLIFISH",350.00,350.00,247.00
2004,613,"POUT, OCEAN",3571.00,3571.00,2175.00
2004,613,"REDFISH, ACADIAN",189.00,189.00,136.00
2004,613,SCUP,112211.00,112211.00,68787.00
2004,613,"SEA BASS, BLACK",29359.00,29359.00,45043.00
2004,613,SEA RAVEN,30.00,30.00,11.00
2004,613,"SEAROBIN, NK",255.00,255.00,64.00
2004,613,"SHAD, AMERICAN",1542.00,1100.00,604.00
2004,613,"SHARK, DOGFISH, SMOOTH",1301.00,1561.00,327.00
2004,613,"SHARK, DOGFISH, SPINY",1032.00,1039.00,149.00
2004,613,"SILVERSIDE, ATLANTIC",286.00,286.00,359.00
2004,613,"SKATE, NK",47739.00,104340.00,22406.00
2004,613,TAUTOG,476.00,476.00,1039.00
2004,613,"TILEFISH, GOLDEN",26745.00,29155.00,35654.00
2004,613,"TUNA, ALBACORE",1240.00,1550.00,1852.00
2004,613,"TUNA, YELLOWFIN",2419.00,3025.00,5457.00
2004,613,"WEAKFISH/SEA TROUT, SQUETEAGUE",2886.00,2886.00,2879.00
2004,613,CONFIDENTIAL,402.00,469.00,410.00
2004,614,BLUEFISH,1322.00,1322.00,757.00
2004,614,"CATFISH, FRESHWATER",400.00,400.00,125.00
2004,614,"EEL, AMERICAN",1324.00,1324.00,2330.00
2004,614,"FLOUNDER, SUMMER",4128.00,4128.00,10713.00
2004,614,"FLOUNDER, WINTER",1556.00,1556.00,1602.00
2004,614,"MACKEREL, ATLANTIC",102215.00,102215.00,14313.00
2004,614,"MENHADEN, ATLANTIC",280.00,280.00,24.00
2004,614,MONKFISH/ANGLER/GOOSEFISH,2961.00,4272.00,3025.00
2004,614,"PERCH, WHITE",19853.00,19853.00,18596.00
2004,614,"SEA BASS, BLACK",3585.00,3585.00,6485.00
2004,614,"SHAD, AMERICAN",65745.00,21195.00,38976.00
2004,614,"SKATE, NK",484.00,1100.00,357.00
2004,614,TAUTOG,1404.00,1404.00,2468.00
2004,614,"WEAKFISH/SEA TROUT, SQUETEAGUE",32210.00,32210.00,38439.00
2004,614,CONFIDENTIAL,18644.00,19122.00,5959.00
2004,615,BLUEFISH,130.00,130.00,55.00
2004,615,BUTTERFISH,443.00,443.00,279.00
2004,615,"EEL, CONGER",230.00,230.00,115.00
2004,615,"FLOUNDER, SUMMER",118462.00,118462.00,169068.00
2004,615,"HAKE, RED",2562.00,2562.00,1110.00
2004,615,"HAKE, SILVER",24593.00,24593.00,15000.00
2004,615,"HERRING, NK",509.00,509.00,105.00
2004,615,"MACKEREL, ATLANTIC",3724872.00,3724872.00,582131.00
2004,615,"MENHADEN, ATLANTIC",160000.00,160000.00,9600.00
2004,615,MONKFISH/ANGLER/GOOSEFISH,398378.00,655478.00,429943.00
2004,615,SCUP,103335.00,103335.00,58290.00
2004,615,"SEA BASS, BLACK",14542.00,14542.00,25630.00
2004,615,"SKATE, NK",6271.00,14231.00,6416.00
2004,615,"SKATE, WINTER",293.00,665.00,180.00
2004,615,TAUTOG,175.00,175.00,309.00
2004,615,"TILEFISH, GOLDEN",9933.00,10828.00,16391.00
2004,615,"WEAKFISH/SEA TROUT, SQUETEAGUE",409.00,409.00,412.00
2004,615,CONFIDENTIAL,114120.00,114081.00,23572.00
2004,616,BLUEFISH,585.00,585.00,190.00
2004,616,BUTTERFISH,125847.00,125847.00,83098.00
2004,616,"COD, ATLANTIC",556.00,651.00,1034.00
2004,616,CUSK,252.00,285.00,68.00
2004,616,"DORY, AMERICAN JOHN",37668.00,37668.00,21965.00
2004,616,"EEL, CONGER",3947.00,3947.00,1557.00
2004,616,"FLOUNDER, SAND-DAB/WINDOWPANE",1462.00,1462.00,774.00
2004,616,"FLOUNDER, SUMMER",1073642.00,1073642.00,1585196.00
2004,616,"FLOUNDER, WINTER",5780.00,5780.00,9398.00
2004,616,"FLOUNDER, WITCH",928.00,928.00,1112.00
2004,616,"FLOUNDER, YELLOWTAIL",580.00,580.00,1057.00
2004,616,HADDOCK,467.00,533.00,665.00
2004,616,"HAKE, OFFSHORE",343.00,343.00,218.00
2004,616,"HAKE, RED",125678.00,125678.00,54282.00
2004,616,"HAKE, SILVER",2062451.00,2062451.00,1136962.00
2004,616,"HAKE, WHITE",38.00,51.00,21.00
2004,616,"HERRING, NK",863.00,863.00,228.00
2004,616,"MACKEREL, ATLANTIC",7810015.00,7810015.00,874736.00
2004,616,MONKFISH/ANGLER/GOOSEFISH,209349.00,580027.00,311857.00
2004,616,OPAH,31.00,31.00,26.00
2004,616,"POMPANO, KILLIFISH",1408.00,1408.00,961.00
2004,616,"POUT, OCEAN",310.00,310.00,54.00
2004,616,"REDFISH, ACADIAN",1190.00,1190.00,965.00
2004,616,SCUP,1341780.00,1341780.00,772929.00
2004,616,"SEA BASS, BLACK",177900.00,177900.00,307885.00
2004,616,"SEAROBIN, NK",698.00,698.00,120.00
2004,616,"SHARK, DOGFISH, SMOOTH",310.00,372.00,75.00
2004,616,"SHARK, DOGFISH, SPINY",949.00,965.00,221.00
2004,616,"SKATE, NK",1576.00,3578.00,890.00
2004,616,"SKATE, WINTER",63.00,143.00,38.00
2004,616,"TILEFISH, BLUELINE",1975.00,2153.00,2765.00
2004,616,"TILEFISH, GOLDEN",327892.00,357403.00,408467.00
2004,616,"TUNA, BLUEFIN",15581.00,19483.00,96409.00
2004,616,"WEAKFISH/SEA TROUT, SQUETEAGUE",5476.00,5476.00,5806.00
2004,616,"WHITING, KING",73.00,73.00,74.00
2004,616,CONFIDENTIAL,28356.00,29113.00,13390.00
2004,621,ALEWIFE,5193.00,5193.00,1101.00
2004,621,"BASS, STRIPED",186750.00,186750.00,519808.00
2004,621,BLUEFISH,26982.00,26982.00,9171.00
2004,621,BUTTERFISH,678.00,678.00,372.00
2004,621,"CARP, COMMON",34.00,34.00,12.00
2004,621,"CATFISH, FRESHWATER",17923.00,17923.00,8955.00
2004,621,"COD, ATLANTIC",2.00,2.00,1.00
2004,621,"CROAKER, ATLANTIC",35724.00,35724.00,13991.00
2004,621,CUNNER,78.00,78.00,58.00
2004,621,DOLPHINFISH,438.00,438.00,1009.00
2004,621,"DRUM, BLACK",4200.00,4200.00,2088.00
2004,621,"EEL, AMERICAN",247030.00,247030.00,360360.00
2004,621,"EEL, CONGER",1579.00,1579.00,484.00
2004,621,"FLOUNDER, SAND-DAB/WINDOWPANE",1757.00,1757.00,891.00
2004,621,"FLOUNDER, SUMMER",324673.00,324673.00,434116.00
2004,621,"FLOUNDER, WINTER",248.00,248.00,337.00
2004,621,"FLOUNDER, WITCH",354.00,354.00,112.00
2004,621,"HAKE, RED",186.00,186.00,50.00
2004,621,"HERRING, ATLANTIC",160077.00,160077.00,11791.00
2004,621,"HERRING, NK",2337.00,2337.00,187.00
2004,621,"MACKEREL, ATLANTIC",13211477.00,13211477.00,1463702.00
2004,621,"MENHADEN, ATLANTIC",67735797.00,67735797.00,4069572.00
2004,621,MONKFISH/ANGLER/GOOSEFISH,140726.00,381696.00,164985.00
2004,621,"PERCH, WHITE",102267.00,102267.00,88067.00
2004,621,"POMPANO, KILLIFISH",67.00,67.00,67.00
2004,621,"PUFFER, NORTHERN",6.00,6.00,1.00
2004,621,SCUP,41431.00,41431.00,24567.00
2004,621,"SEA BASS, BLACK",33290.00,33290.00,58617.00
2004,621,"SEAROBIN, NK",210.00,210.00,21.00
2004,621,"SHAD, AMERICAN",294501.00,206447.00,144858.00
2004,621,"SHAD, GIZZARD",304.00,304.00,15.00
2004,621,"SHAD, HICKORY",109.00,109.00,27.00
2004,621,"SHARK, DOGFISH, SMOOTH",3398.00,3973.00,1369.00
2004,621,"SHARK, DOGFISH, SPINY",3921.00,3921.00,394.00
2004,621,"SHARK, NK",5692.00,5692.00,2973.00
2004,621,"SKATE, NK",3902.00,6182.00,683.00
2004,621,SPOT,50992.00,50992.00,32549.00
2004,621,TAUTOG,1250.00,1250.00,1743.00
2004,621,"TUNA, YELLOWFIN",110.00,110.00,258.00
2004,621,"WEAKFISH/SEA TROUT, SQUETEAGUE",47577.00,47577.00,58151.00
2004,621,"WHITING, KING",50.00,50.00,39.00
2004,621,CONFIDENTIAL,3665.00,3674.00,1151.00
2004,622,BLUEFISH,3600.00,3600.00,969.00
2004,622,BUTTERFISH,4308.00,4308.00,2665.00
2004,622,"DORY, AMERICAN JOHN",887.00,887.00,475.00
2004,622,"EEL, CONGER",168.00,168.00,39.00
2004,622,"FLOUNDER, SUMMER",794272.00,794272.00,1011126.00
2004,622,"FLOUNDER, WITCH",1671.00,1671.00,1202.00
2004,622,"HAKE, RED",898.00,898.00,196.00
2004,622,"HAKE, SILVER",23124.00,23124.00,11424.00
2004,622,"MACKEREL, ATLANTIC",1366372.00,1366372.00,141517.00
2004,622,MONKFISH/ANGLER/GOOSEFISH,49275.00,157105.00,67312.00
2004,622,SCUP,851258.00,851258.00,500015.00
2004,622,"SEA BASS, BLACK",293974.00,293974.00,543266.00
2004,622,"TILEFISH, GOLDEN",370.00,403.00,246.00
2004,622,"TUNA, BLUEFIN",1645.00,2057.00,10061.00
2004,622,"WEAKFISH/SEA TROUT, SQUETEAGUE",1638.00,1638.00,2294.00
2004,622,CONFIDENTIAL,7277.00,7103.00,8252.00
2004,623,BUTTERFISH,1620.00,1620.00,1046.00
2004,623,"DORY, AMERICAN JOHN",255.00,255.00,135.00
2004,623,"EEL, CONGER",59.00,59.00,20.00
2004,623,"FLOUNDER, SUMMER",27390.00,27390.00,52050.00
2004,623,"HAKE, RED",884.00,884.00,222.00
2004,623,"HAKE, SILVER",14272.00,14272.00,7380.00
2004,623,"MACKEREL, ATLANTIC",60039.00,60039.00,6596.00
2004,623,MONKFISH/ANGLER/GOOSEFISH,886.00,2122.00,1140.00
2004,623,SCUP,274383.00,274383.00,146937.00
2004,623,"SEA BASS, BLACK",27267.00,27267.00,53874.00
2004,623,"TILEFISH, GOLDEN",671.00,731.00,461.00
2004,623,"WEAKFISH/SEA TROUT, SQUETEAGUE",647.00,647.00,757.00
2004,623,CONFIDENTIAL,147.00,147.00,257.00
2004,625,"BASS, STRIPED",1812723.00,1812723.00,3062677.00
2004,625,BLUEFISH,266222.00,266222.00,60365.00
2004,625,BUTTERFISH,96626.00,96626.00,57881.00
2004,625,"CROAKER, ATLANTIC",6944814.00,6944814.00,2160444.00
2004,625,"EEL, CONGER",570.00,570.00,279.00
2004,625,"FLOUNDER, SUMMER",228251.00,228251.00,444414.00
2004,625,"FLOUNDER, WINTER",8560.00,8560.00,14594.00
2004,625,"FLOUNDER, YELLOWTAIL",506.00,506.00,801.00
2004,625,"MENHADEN, ATLANTIC",234286546.00,234286546.00,14294352.00
2004,625,MONKFISH/ANGLER/GOOSEFISH,34873.00,43588.00,31533.00
2004,625,SCUP,67376.00,67376.00,68284.00
2004,625,"SEA BASS, BLACK",20317.00,20317.00,44187.00
2004,625,"SHARK, DOGFISH, SMOOTH",361064.00,400020.00,399354.00
2004,625,"SHARK, DOGFISH, SPINY",50420.00,50422.00,6542.00
2004,625,"SKATE, NK",17206.00,36062.00,3396.00
2004,625,SPOT,3124105.00,3124105.00,1658307.00
2004,625,TAUTOG,10230.00,10230.00,14077.00
2004,625,TRIGGERFISH,80.00,80.00,53.00
2004,625,"WEAKFISH/SEA TROUT, SQUETEAGUE",308641.00,308641.00,218322.00
2004,625,CONFIDENTIAL,8047306.00,8101623.00,2105773.00
2004,626,"EEL, CONGER",336.00,336.00,104.00
2004,626,"FLOUNDER, SUMMER",614215.00,614215.00,928544.00
2004,626,"FLOUNDER, WITCH",372.00,372.00,182.00
2004,626,"MACKEREL, ATLANTIC",2575752.00,2575752.00,450267.00
2004,626,MONKFISH/ANGLER/GOOSEFISH,139632.00,216773.00,131127.00
2004,626,SCUP,34187.00,34187.00,24087.00
2004,626,"SEA BASS, BLACK",45092.00,45092.00,84494.00
2004,626,"SKATE, NK",3230.00,7332.00,802.00
2004,626,TAUTOG,97.00,97.00,82.00
2004,626,CONFIDENTIAL,3375.00,2171.00,1251.00
2004,627,"FLOUNDER, SUMMER",2473.00,2473.00,4392.00
2004,627,"HAKE, SILVER",485.00,485.00,243.00
2004,627,MONKFISH/ANGLER/GOOSEFISH,3187.00,4557.00,3699.00
2004,627,"SEA BASS, BLACK",2120.00,2120.00,4289.00
2004,627,CONFIDENTIAL,15275.00,15275.00,2855.00
2004,631,ALEWIFE,5176.00,5176.00,5123.00
2004,631,"BASS, STRIPED",187824.00,187824.00,391003.00
2004,631,BLUEFISH,22883.00,22883.00,12357.00
2004,631,"CATFISH, FRESHWATER",12.00,12.00,3.00
2004,631,"CROAKER, ATLANTIC",602450.00,602450.00,233256.00
2004,631,"DRUM, BLACK",94.00,94.00,71.00
2004,631,"DRUM, RED",122.00,122.00,168.00
2004,631,"EEL, CONGER",134.00,134.00,59.00
2004,631,"FLOUNDER, SOUTHERN",170.00,170.00,204.00
2004,631,"FLOUNDER, SUMMER",14055.00,14055.00,21033.00
2004,631,HARVESTFISH,18.00,18.00,9.00
2004,631,"JACK, CREVALLE",39.00,39.00,39.00
2004,631,"MENHADEN, ATLANTIC",102281174.00,102281174.00,6139517.00
2004,631,MONKFISH/ANGLER/GOOSEFISH,7440.00,13646.00,8124.00
2004,631,"MULLET, STRIPED",4673.00,4673.00,1679.00
2004,631,"PERCH, WHITE",685.00,685.00,534.00
2004,631,"PERCH, YELLOW",8.00,8.00,8.00
2004,631,"SEA BASS, BLACK",6756.00,6756.00,17210.00
2004,631,"SHAD, AMERICAN",3058.00,2920.00,1317.00
2004,631,"SHAD, HICKORY",2072.00,2072.00,482.00
2004,631,"SHARK, DOGFISH, SPINY",183022.00,183022.00,21986.00
2004,631,"SHARK, THRESHER, NK",229.00,246.00,181.00
2004,631,SPOT,1943.00,1943.00,1045.00
2004,631,"TUNA, LITTLE TUNNY",50.00,50.00,17.00
2004,631,"WEAKFISH/SEA TROUT, SPOTTED",256.00,256.00,320.00
2004,631,"WEAKFISH/SEA TROUT, SQUETEAGUE",3219.00,3219.00,3071.00
2004,631,"WHITING, KING",3655.00,3655.00,3064.00
2004,631,CONFIDENTIAL,120585.00,125341.00,65254.00
2004,632,BLUEFISH,571.00,571.00,138.00
2004,632,"EEL, CONGER",746.00,746.00,387.00
2004,632,"FLOUNDER, SUMMER",38528.00,38528.00,76878.00
2004,632,"HAKE, RED",86.00,86.00,36.00
2004,632,MONKFISH/ANGLER/GOOSEFISH,1372.00,3215.00,1509.00
2004,632,SCUP,14948.00,14948.00,3235.00
2004,632,"SEA BASS, BLACK",54439.00,54439.00,142022.00
2004,632,"TILEFISH, NK",79.00,85.00,81.00
2004,632,"TUNA, BLUEFIN",2854.00,3570.00,15246.00
2004,632,CONFIDENTIAL,11624.00,11630.00,3349.00
2004,635,ALEWIFE,6585.00,6585.00,6585.00
2004,635,BARRACUDAS,118.00,53.00,47.00
2004,635,BARRELFISH,61.00,61.00,79.00
2004,635,"BASS, STRIPED",244052.00,244052.00,347771.00
2004,635,BLUEFISH,1440987.00,1443224.00,346612.00
2004,635,"BONITO, ATLANTIC",2107.00,2107.00,1709.00
2004,635,BULLHEAD,2569.00,2569.00,521.00
2004,635,BUTTERFISH,5199.00,5199.00,1450.00
2004,635,"CATFISH, FRESHWATER",13.00,13.00,5.00
2004,635,COBIA,2627.00,3074.00,3992.00
2004,635,"COD, ATLANTIC",42.00,42.00,11.00
2004,635,"CROAKER, ATLANTIC",4879851.00,4879851.00,905489.00
2004,635,DOLPHINFISH,72489.00,75418.00,100080.00
2004,635,"DORY, AMERICAN JOHN",1591.00,1591.00,815.00
2004,635,"DRUM, BLACK",13852.00,13852.00,3254.00
2004,635,"DRUM, RED",19496.00,19496.00,27272.00
2004,635,"EEL, CONGER",31.00,31.00,14.00
2004,635,"FLOUNDER, SOUTHERN",445296.00,445435.00,877383.00
2004,635,"FLOUNDER, SUMMER",1346839.00,1346839.00,1528605.00
2004,635,GARFISH,51.00,51.00,10.00
2004,635,"GROUPER, NK",361.00,361.00,187.00
2004,635,"GROUPER, SNOWY",8114.00,8611.00,22423.00
2004,635,"HAKE, RED",20.00,20.00,8.00
2004,635,"HAKE, RED & WHITE MIX",9.00,9.00,4.00
2004,635,HARVESTFISH,34467.00,34466.00,21974.00
2004,635,HOGFISH,6.00,6.00,2.00
2004,635,"JACK, AMBERJACK, NK",274.00,275.00,117.00
2004,635,"JACK, CREVALLE",306.00,306.00,237.00
2004,635,"MACKEREL, ATLANTIC",32.00,32.00,15.00
2004,635,"MACKEREL, KING",59889.00,61346.00,113679.00
2004,635,"MACKEREL, SPANISH",162534.00,162534.00,183598.00
2004,635,"MENHADEN, ATLANTIC",36728.00,36728.00,4474.00
2004,635,MONKFISH/ANGLER/GOOSEFISH,105205.00,116115.00,100280.00
2004,635,"MULLET, STRIPED",339164.00,339163.00,140327.00
2004,635,"OTHER FISH, BONY",1580.00,1580.00,157.00
2004,635,"PERCH, WHITE",4081.00,4081.00,2614.00
2004,635,"PERCH, YELLOW",52.00,52.00,50.00
2004,635,PIGFISH,2613.00,2613.00,416.00
2004,635,PINFISH,10262.00,10262.00,1544.00
2004,635,"POMPANO, COMMON",1974.00,1974.00,2692.00
2004,635,"POMPANO, KILLIFISH",7012.00,7012.00,3038.00
2004,635,"PUFFER, NORTHERN",223.00,223.00,187.00
2004,635,"RUNNER, BLUE",76.00,76.00,35.00
2004,635,SCUP,26937.00,26937.00,13926.00
2004,635,"SEA BASS, BLACK",25909.00,25909.00,62116.00
2004,635,"SEAROBIN, NK",45.00,45.00,8.00
2004,635,"SHAD, AMERICAN",38613.00,34183.00,29786.00
2004,635,"SHAD, HICKORY",12552.00,12552.00,6631.00
2004,635,"SHARK, ATL SHARPNOSE",936.00,1751.00,439.00
2004,635,"SHARK, BLACK TIP",44.00,61.00,22.00
2004,635,"SHARK, DOGFISH, NK",2496.00,2995.00,749.00
2004,635,"SHARK, DOGFISH, SMOOTH",71440.00,119621.00,32959.00
2004,635,"SHARK, DOGFISH, SPINY",205875.00,205875.00,25485.00
2004,635,"SHARK, HAMMERHEAD, NK",6324.00,12648.00,633.00
2004,635,"SHARK, MAKO, NK",13104.00,18178.00,20308.00
2004,635,"SHARK, MAKO, SHORTFIN",40970.00,74700.00,63684.00
2004,635,"SHARK, NK",8745.00,9709.00,68855.00
2004,635,"SHARK, SANDBAR",103320.00,198756.00,53121.00
2004,635,"SHARK, THRESHER, NK",13872.00,27078.00,5947.00
2004,635,"SHEEPSHEAD, ATLANTIC",53985.00,53984.00,16423.00
2004,635,"SNAPPER, VERMILION",320.00,320.00,880.00
2004,635,SPADEFISH,13493.00,13493.00,3260.00
2004,635,SPOT,318747.00,318746.00,140481.00
2004,635,SQUIRRELFISH,72.00,72.00,64.00
2004,635,SWORDFISH,144185.00,191742.00,354651.00
2004,635,"TILEFISH, BLUELINE",8705.00,9475.00,12783.00
2004,635,"TILEFISH, GOLDEN",254.00,254.00,364.00
2004,635,"TILEFISH, NK",85.00,93.00,109.00
2004,635,TRIGGERFISH,673.00,673.00,810.00
2004,635,TRIPLETAIL,185.00,185.00,84.00
2004,635,"TUNA, ALBACORE",10363.00,15440.00,5131.00
2004,635,"TUNA, BIGEYE",80573.00,101619.00,301338.00
2004,635,"TUNA, BLACKFIN",1455.00,1927.00,3399.00
2004,635,"TUNA, BLUEFIN",5719.00,8521.00,28128.00
2004,635,"TUNA, LITTLE TUNNY",14803.00,15102.00,2446.00
2004,635,"TUNA, SKIPJACK",684.00,684.00,573.00
2004,635,"TUNA, YELLOWFIN",415209.00,518984.00,743764.00
2004,635,WAHOO,1517.00,1638.00,2755.00
2004,635,"WEAKFISH/SEA TROUT, SPOTTED",17148.00,17148.00,20701.00
2004,635,"WEAKFISH/SEA TROUT, SQUETEAGUE",157155.00,157155.00,117132.00
2004,635,"WHITING, KING",96542.00,96542.00,70990.00
2004,635,CONFIDENTIAL,2507.00,3629.00,4652178.00
2005,500,BLUEFISH,6872.00,6872.00,1464.00
2005,500,"FLOUNDER, SUMMER",829097.00,829097.00,819871.00
2005,500,HARVESTFISH,173.00,173.00,74.00
